2024_25_sezon_maclari.csv
Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1064,https://tff.org/mac/65,Kasımpaşa,0,Bodrum FK,0,R. Tayyip Erdoğan,Direnç Tonusluoğlu,05.10.2024 13:30
1065,https://tff.org/mac/66,Göztepe,3,Sivasspor,2,Gürsel Aksel,Ali Şansalan,05.10.2024 16:00
1066,https://tff.org/mac/67,Başakşehir,1,Kayserispor,1,Fatih Terim,Yasin Kol,05.10.2024 19:00
1067,https://tff.org/mac/68,Hatayspor,1,Trabzonspor,1,Mersin Stadyumu,Kadir Sağlam,05.10.2024 19:00
1068,https://tff.org/mac/69,Konyaspor,2,Eyüpspor,1,MEDAŞ Konya,Erkan Özdamar,06.10.2024 13:30
1069,https://tff.org/mac/70,Adana Demirspor,1,Samsunspor,3,Yeni Adana,Alper Akarsu,06.10.2024 16:00
1070,https://tff.org/mac/71,Galatasaray,1,Alanyaspor,0,RAMS Park,Mehmet Türkmen,06.10.2024 19:00
1071,https://tff.org/mac/72,Gaziantep FK,1,Beşiktaş,1,Kalyon Stadyumu,Muhammet Ali Metoğlu,06.10.2024 19:00
1072,https://tff.org/mac/73,Kayserispor,2,Gaziantep FK,2,RHG Enertürk,Halil Umut Meler,19.10.2024 13:30
1073,https://tff.org/mac/74,Eyüpspor,1,Göztepe,0,R. Tayyip Erdoğan,Turgut Doman,19.10.2024 19:00
1074,https://tff.org/mac/75,Trabzonspor,1,Başakşehir,0,Papara Park,Zorbay Küçük,19.10.2024 16:00
1075,https://tff.org/mac/76,Antalyaspor,0,Galatasaray,3,Corendon Airlines,Ali Şansalan,19.10.2024 19:00
1076,https://tff.org/mac/77,Bodrum FK,0,Ç. Rizespor,1,Bodrum İlçe,Oğuzhan Çakır,20.10.2024 13:30
1077,https://tff.org/mac/78,Sivasspor,3,Hatayspor,2,BG Grup 4 Eylül,Mehmet Türkmen,20.10.2024 13:30
1078,https://tff.org/mac/79,Samsunspor,2,Fenerbahçe,2,Yeni 19 Mayıs,Muhammet Ali Metoğlu,20.10.2024 19:00
1079,https://tff.org/mac/80,Beşiktaş,2,Konyaspor,0,Tüpraş Stadyumu,Kadir Sağlam,20.10.2024 16:00
1080,https://tff.org/mac/81,Alanyaspor,1,Kasımpaşa,2,GAIN Park,Cihan Aydın,20.10.2024 17:00
1081,https://tff.org/mac/82,Adana Demirspor,2,Sivasspor,4,Yeni Adana,Atilla Karaoğlan,25.10.2024 20:00
1082,https://tff.org/mac/83,Hatayspor,0,Kayserispor,1,Mersin Stadyumu,Zorbay Küçük,26.10.2024 13:30
1083,https://tff.org/mac/84,Kasımpaşa,1,Samsunspor,4,R. Tayyip Erdoğan,Çağdaş Altay,26.10.2024 16:00
1084,https://tff.org/mac/85,Göztepe,2,Trabzonspor,1,Gürsel Aksel,Cihan Aydın,26.10.2024 19:00
1085,https://tff.org/mac/86,Başakşehir,1,Eyüpspor,1,Fatih Terim,Abdullah Buğra Taşkınsoy,27.10.2024 13:30
1086,https://tff.org/mac/87,Gaziantep FK,3,Konyaspor,1,Kalyon Stadyumu,Burak Pakkan,27.10.2024 16:00
1087,https://tff.org/mac/88,Alanyaspor,1,Antalyaspor,2,GAIN Park,Yasin Kol,27.10.2024 19:00
1088,https://tff.org/mac/89,Fenerbahçe,2,Bodrum FK,0,Ülker Stadyumu,Mehmet Türkmen,27.10.2024 19:00
1089,https://tff.org/mac/90,Galatasaray,2,Beşiktaş,1,RAMS Park,Arda Kardeşler,28.10.2024 20:00
1090,https://tff.org/mac/91,Gaziantep FK,2,Göztepe,1,Kalyon Stadyumu,Kadir Sağlam,01.11.2024 20:00
1091,https://tff.org/mac/92,Sivasspor,2,Ç. Rizespor,1,BG Grup 4 Eylül,Cihan Aydın,02.11.2024 13:30
1092,https://tff.org/mac/93,Kayserispor,0,Adana Demirspor,0,RHG Enertürk,M. Ali Metoğlu,02.11.2024 16:00
1093,https://tff.org/mac/94,Beşiktaş,1,Kasımpaşa,3,Tüpraş Stadyumu,Zorbay Küçük,02.11.2024 19:00
1094,https://tff.org/mac/95,Konyaspor,3,Başakşehir,2,MEDAŞ Konya,Emre Kargın,03.11.2024 13:30
1095,https://tff.org/mac/96,Bodrum FK,0,Alanyaspor,0,Bodrum İlçe,Ali Şansalan,03.11.2024 16:00
1096,https://tff.org/mac/97,Eyüpspor,2,Hatayspor,0,R. Tayyip Erdoğan,Yasin Kol,03.11.2024 16:00
1097,https://tff.org/mac/98,Trabzonspor,2,Fenerbahçe,3,Papara Park,Oğuzhan Çakır,03.11.2024 19:00
1098,https://tff.org/mac/99,Samsunspor,2,Antalyaspor,0,Yeni 19 Mayıs,Direnç Tonusluoğlu,04.11.2024 20:00
1099,https://tff.org/mac/100,Kasımpaşa,1,Kayserispor,2,R. Tayyip Erdoğan,Mehmet Türkmen,08.11.2024 20:00
1100,https://tff.org/mac/101,Antalyaspor,3,Bodrum FK,2,Corendon Airlines,Alper Akarsu,09.11.2024 13:30
1101,https://tff.org/mac/102,Hatayspor,3,Gaziantep FK,1,Mersin Stadyumu,Cihan Aydın,09.11.2024 16:00
1102,https://tff.org/mac/103,Adana Demirspor,0,Eyüpspor,1,Yeni Adana,Direnç Tonusluoğlu,09.11.2024 19:00
1103,https://tff.org/mac/104,Ç. Rizespor,3,Trabzonspor,1,Çaykur Didi,Zorbay Küçük,09.11.2024 19:00
1104,https://tff.org/mac/105,Göztepe,2,Konyaspor,0,Gürsel Aksel,M. Ali Metoğlu,10.11.2024 13:30
1105,https://tff.org/mac/106,Galatasaray,3,Samsunspor,2,RAMS Park,Halil Umut Meler,10.11.2024 16:00
1106,https://tff.org/mac/107,Başakşehir,0,Beşiktaş,0,Fatih Terim,Turgut Doman,10.11.2024 19:00
1107,https://tff.org/mac/108,Fenerbahçe,4,Sivasspor,0,Ülker Stadyumu,Kadir Sağlam,10.11.2024 19:00
1108,https://tff.org/mac/109,Eyüpspor,1,Ç. Rizespor,2,R. Tayyip Erdoğan,Ali Şansalan,23.11.2024 13:30
1109,https://tff.org/mac/110,Gaziantep FK,3,Başakşehir,0,Kalyon Stadyumu,Ozan Ergün,23.11.2024 16:00
1110,https://tff.org/mac/111,Kayserispor,2,Fenerbahçe,6,RHG Enertürk,Direnç Tonusluoğlu,23.11.2024 16:00
1111,https://tff.org/mac/112,Bodrum FK,0,Galatasaray,1,Bodrum İlçe,M. Ali Metoğlu,23.11.2024 19:00
1112,https://tff.org/mac/113,Sivasspor,0,Kasımpaşa,0,BG Grup 4 Eylül,Burak Pakkan,24.11.2024 13:30
1113,https://tff.org/mac/114,Konyaspor,1,Hatayspor,1,MEDAŞ Konya,Oğuzhan Çakır,24.11.2024 16:00
1114,https://tff.org/mac/115,Samsunspor,1,Alanyaspor,1,Yeni 19 Mayıs,Zorbay Küçük,24.11.2024 16:00
1115,https://tff.org/mac/116,Beşiktaş,2,Göztepe,4,Tüpraş Stadyumu,Alper Akarsu,24.11.2024 19:00
1116,https://tff.org/mac/117,Trabzonspor,5,Adana Demirspor,0,Papara Park,Mehmet Türkmen,25.11.2024 20:00
1117,https://tff.org/mac/118,Antalyaspor,2,Sivasspor,1,Corendon Airlines,Yasin Kol,29.11.2024 20:00
1118,https://tff.org/mac/119,Samsunspor,4,Bodrum FK,0,Yeni 19 Mayıs,Ozan Ergün,30.11.2024 13:30
1119,https://tff.org/mac/120,Adana Demirspor,0,Konyaspor,1,Yeni Adana,Atilla Karaoğlan,30.11.2024 16:00
1120,https://tff.org/mac/121,Başakşehir,4,Göztepe,1,Fatih Terim,Çağdaş Altay,30.11.2024 19:00
1121,https://tff.org/mac/122,Alanyaspor,2,Trabzonspor,1,GAIN Park,Burak Pakkan,30.11.2024 19:00
1122,https://tff.org/mac/123,Ç. Rizespor,3,Kayserispor,0,Çaykur Didi,Emre Kargın,01.12.2024 16:00
1123,https://tff.org/mac/124,Galatasaray,2,Eyüpspor,2,RAMS Park,Oğuzhan Çakır,01.12.2024 19:00
1124,https://tff.org/mac/125,Hatayspor,1,Beşiktaş,1,Mersin Stadyumu,Kadir Sağlam,02.12.2024 20:00
1125,https://tff.org/mac/126,Fenerbahçe,3,Gaziantep FK,1,Ülker Stadyumu,Alper Akarsu,02.12.2024 20:00
1126,https://tff.org/mac/127,Trabzonspor,0,Kasımpaşa,0,Papara Park,Zorbay Küçük,06.12.2024 20:00
1127,https://tff.org/mac/128,Konyaspor,0,Antalyaspor,0,MEDAŞ Konya,Halil Umut Meler,07.12.2024 13:30
1128,https://tff.org/mac/129,Göztepe,0,Adana Demirspor,0,Gürsel Aksel,Ali Şansalan,07.12.2024 16:00
1129,https://tff.org/mac/130,Beşiktaş,0,Fenerbahçe,0,Tüpraş Stadyumu,Mehmet Türkmen,07.12.2024 19:00
1130,https://tff.org/mac/131,Eyüpspor,0,Samsunspor,0,R. Tayyip Erdoğan,Atilla Karaoğlan,08.12.2024 13:30
1131,https://tff.org/mac/132,Kayserispor,0,Alanyaspor,0,RHG Enertürk,Ozan Ergün,08.12.2024 16:00
1132,https://tff.org/mac/133,Sivasspor,0,Galatasaray,0,BG Grup 4 Eylül,Turgut Doman,08.12.2024 16:00
1133,https://tff.org/mac/134,Başakşehir,0,Hatayspor,0,Fatih Terim,Emre Kargın,08.12.2024 19:00
1134,https://tff.org/mac/135,Gaziantep FK,0,Ç. Rizespor,0,Kalyon Stadyumu,Direnç Tonusluoğlu,09.12.2024 20:00
1135,https://tff.org/mac/136,Kasımpaşa,2,Eyüpspor,0,R. Tayyip Erdoğan,Oğuzhan Çakır,13.12.2024 20:00
1136,https://tff.org/mac/137,Alanyaspor,3,Gaziantep FK,0,GAIN Park,Zorbay Küçük,14.12.2024 13:30
1137,https://tff.org/mac/138,Bodrum FK,2,Sivasspor,0,Bodrum İlçe,Emre Kargın,14.12.2024 16:00
1138,https://tff.org/mac/139,Ç. Rizespor,1,Konyaspor,1,Çaykur Didi,Ali Şansalan,14.12.2024 19:00
1139,https://tff.org/mac/140,Fenerbahçe,3,Başakşehir,1,Ülker Stadyumu,Atilla Karaoğlan,15.12.2024 16:00
1140,https://tff.org/mac/141,Antalyaspor,1,Hatayspor,0,Corendon Airlines,M. Ali Metoğlu,15.12.2024 16:00
1141,https://tff.org/mac/142,Adana Demirspor,1,Kayserispor,2,Yeni Adana,Yasin Kol,15.12.2024 19:00
1142,https://tff.org/mac/143,Galatasaray,3,Trabzonspor,0,RAMS Park,Halil Umut Meler,15.12.2024 19:00
1143,https://tff.org/mac/144,Göztepe,2,Samsunspor,1,Gürsel Aksel,Cihan Aydın,16.12.2024 20:00
1144,https://tff.org/mac/145,Eyüpspor,0,Bodrum FK,1,R. Tayyip Erdoğan,Ozan Ergün,20.12.2024 20:00
1145,https://tff.org/mac/146,Gaziantep FK,1,Kasımpaşa,1,Kalyon Stadyumu,Direnç Tonusluoğlu,21.12.2024 13:30
1146,https://tff.org/mac/147,Hatayspor,1,Fenerbahçe,2,Mersin Stadyumu,Turgut Doman,21.12.2024 16:00
1147,https://tff.org/mac/148,Kayserispor,2,Ç. Rizespor,0,RHG Enertürk,Mehmet Türkmen,21.12.2024 19:00
1148,https://tff.org/mac/149,Başakşehir,1,Adana Demirspor,1,Fatih Terim,Burak Pakkan,22.12.2024 13:30
1149,https://tff.org/mac/150,Konyaspor,1,Antalyaspor,1,MEDAŞ Konya,Alper Akarsu,22.12.2024 16:00
1150,https://tff.org/mac/151,Samsunspor,2,Sivasspor,2,Yeni 19 Mayıs,Çağdaş Altay,22.12.2024 16:00
1151,https://tff.org/mac/152,Trabzonspor,0,Göztepe,1,Papara Park,Zorbay Küçük,22.12.2024 19:00
1152,https://tff.org/mac/153,Beşiktaş,0,Galatasaray,1,Tüpraş Stadyumu,Atilla Karaoğlan,23.12.2024 20:00
1153,https://tff.org/mac/154,Kasımpaşa,3,Ç. Rizespor,2,R. Tayyip Erdoğan,M. Ali Metoğlu,03.01.2025 20:00
1154,https://tff.org/mac/155,Adana Demirspor,0,Başakşehir,1,Yeni Adana,Yasin Kol,04.01.2025 13:30
1155,https://tff.org/mac/156,Antalyaspor,1,Kayserispor,3,Corendon Airlines,Kadir Sağlam,04.01.2025 16:00
1156,https://tff.org/mac/157,Alanyaspor,0,Konyaspor,0,GAIN Park,Cihan Aydın,04.01.2025 19:00
1157,https://tff.org/mac/158,Sivasspor,1,Eyüpspor,1,BG Grup 4 Eylül,Oğuzhan Çakır,05.01.2025 13:30
1158,https://tff.org/mac/159,Göztepe,1,Hatayspor,1,Gürsel Aksel,Ali Şansalan,05.01.2025 16:00
1159,https://tff.org/mac/160,Bodrum FK,1,Trabzonspor,2,Bodrum İlçe,Turgut Doman,05.01.2025 16:00
1160,https://tff.org/mac/161,Fenerbahçe,4,Samsunspor,0,Ülker Stadyumu,Halil Umut Meler,05.01.2025 19:00
1161,https://tff.org/mac/162,Galatasaray,3,Gaziantep FK,0,RAMS Park,Mehmet Türkmen,06.01.2025 20:00
1162,https://tff.org/mac/163,Konyaspor,1,Fenerbahçe,0,MEDAŞ Konya,Zorbay Küçük,10.01.2025 20:00
1163,https://tff.org/mac/164,Kayserispor,1,Göztepe,1,RHG Enertürk,Direnç Tonusluoğlu,11.01.2025 13:30
1164,https://tff.org/mac/165,Başakşehir,1,Galatasaray,2,Fatih Terim,Arda Kardeşler,11.01.2025 16:00
1165,https://tff.org/mac/166,Ç. Rizespor,1,Bodrum FK,0,Çaykur Didi,Atilla Karaoğlan,11.01.2025 19:00
1166,https://tff.org/mac/167,Hatayspor,2,Samsunspor,2,Mersin Stadyumu,Turgut Doman,12.01.2025 13:30
1167,https://tff.org/mac/168,Gaziantep FK,0,Antalyaspor,2,Kalyon Stadyumu,Burak Pakkan,12.01.2025 16:00
1168,https://tff.org/mac/169,Eyüpspor,1,Alanyaspor,1,R. Tayyip Erdoğan,Emre Kargın,12.01.2025 16:00
1169,https://tff.org/mac/170,Trabzonspor,2,Kasımpaşa,0,Papara Park,Ozan Ergün,12.01.2025 19:00
1170,https://tff.org/mac/171,Beşiktaş,3,Adana Demirspor,0,Tüpraş Stadyumu,M. Ali Metoğlu,13.01.2025 20:00
1171,https://tff.org/mac/172,Konyaspor,2,Kasımpaşa,0,MEDAŞ Konya,Kadir Sağlam,17.01.2025 20:00
1172,https://tff.org/mac/173,Antalyaspor,2,Göztepe,1,Corendon Airlines,Ali Şansalan,18.01.2025 13:30
1173,https://tff.org/mac/174,Başakşehir,0,Ç. Rizespor,0,Fatih Terim,Mehmet Türkmen,18.01.2025 16:00
1174,https://tff.org/mac/175,Adana Demirspor,1,Fenerbahçe,2,Yeni Adana,Halil Umut Meler,18.01.2025 19:00
1175,https://tff.org/mac/176,Eyüpspor,3,Alanyaspor,1,R. Tayyip Erdoğan,Cihan Aydın,19.01.2025 13:30
1176,https://tff.org/mac/177,Trabzonspor,1,Sivasspor,1,Papara Park,Burak Pakkan,19.01.2025 16:00
1177,https://tff.org/mac/178,Gaziantep FK,2,Bodrum FK,1,Kalyon Stadyumu,Oğuzhan Çakır,19.01.2025 16:00
1178,https://tff.org/mac/179,Hatayspor,1,Galatasaray,1,Mersin Stadyumu,Zorbay Küçük,19.01.2025 19:00
1179,https://tff.org/mac/180,Samsunspor,0,Beşiktaş,0,Yeni 19 Mayıs,Atilla Karaoğlan,20.01.2025 20:00
1180,https://tff.org/mac/181,Kasımpaşa,1,Hatayspor,0,R. Tayyip Erdoğan,Oğuzhan Çakır,24.01.2025 20:00
1181,https://tff.org/mac/182,Alanyaspor,1,Başakşehir,1,GAIN Park,Zorbay Küçük,25.01.2025 13:30
1182,https://tff.org/mac/183,Bodrum FK,2,Eyüpspor,1,Bodrum İlçe,Emre Kargın,25.01.2025 16:00
1183,https://tff.org/mac/184,Ç. Rizespor,0,Adana Demirspor,0,Çaykur Didi,Ali Şansalan,25.01.2025 19:00
1184,https://tff.org/mac/185,Fenerbahçe,4,Göztepe,1,Ülker Stadyumu,Atilla Karaoğlan,26.01.2025 16:00
1185,https://tff.org/mac/186,Antalyaspor,1,Beşiktaş,0,Corendon Airlines,M. Ali Metoğlu,26.01.2025 16:00
1186,https://tff.org/mac/187,Sivasspor,0,Kayserispor,0,BG Grup 4 Eylül,Yasin Kol,26.01.2025 19:00
1187,https://tff.org/mac/188,Galatasaray,2,Konyaspor,0,RAMS Park,Halil Umut Meler,26.01.2025 19:00
1188,https://tff.org/mac/189,Gaziantep FK,1,Trabzonspor,1,Kalyon Stadyumu,Cihan Aydın,27.01.2025 20:00
1189,https://tff.org/mac/190,Eyüpspor,1,Sivasspor,1,R. Tayyip Erdoğan,Ozan Ergün,31.01.2025 20:00
1190,https://tff.org/mac/191,Trabzonspor,1,Samsunspor,0,Papara Park,Direnç Tonusluoğlu,01.02.2025 13:30
1191,https://tff.org/mac/192,Başakşehir,1,Ç. Rizespor,0,Fatih Terim,Turgut Doman,01.02.2025 16:00
1192,https://tff.org/mac/193,Konyaspor,2,Bodrum FK,0,MEDAŞ Konya,Mehmet Türkmen,01.02.2025 19:00
1193,https://tff.org/mac/194,Hatayspor,2,Antalyaspor,1,Mersin Stadyumu,Burak Pakkan,02.02.2025 13:30
1194,https://tff.org/mac/195,Göztepe,1,Alanyaspor,2,Gürsel Aksel,Alper Akarsu,02.02.2025 16:00
1195,https://tff.org/mac/196,Kayserispor,1,Galatasaray,0,RHG Enertürk,Çağdaş Altay,02.02.2025 19:00
1196,https://tff.org/mac/197,Beşiktaş,1,Gaziantep FK,1,Tüpraş Stadyumu,Atilla Karaoğlan,03.02.2025 20:00
1197,https://tff.org/mac/198,Adana Demirspor,0,Kasımpaşa,1,Yeni Adana,M. Ali Metoğlu,03.02.2025 20:00
1198,https://tff.org/mac/199,Kasımpaşa,2,Göztepe,2,R. Tayyip Erdoğan,Yasin Kol,07.02.2025 20:00
1199,https://tff.org/mac/200,Alanyaspor,1,Fenerbahçe,0,GAIN Park,Halil Umut Meler,08.02.2025 13:30
1200,https://tff.org/mac/201,Bodrum FK,2,Adana Demirspor,1,Bodrum İlçe,Oğuzhan Çakır,08.02.2025 16:00
1201,https://tff.org/mac/202,Ç. Rizespor,1,Eyüpspor,0,Çaykur Didi,Direnç Tonusluoğlu,08.02.2025 19:00
1202,https://tff.org/mac/203,Sivasspor,0,Beşiktaş,1,BG Grup 4 Eylül,Zorbay Küçük,09.02.2025 13:30
1203,https://tff.org/mac/204,Samsunspor,0,Hatayspor,0,Yeni 19 Mayıs,Ali Şansalan,09.02.2025 16:00
1204,https://tff.org/mac/205,Antalyaspor,0,Başakşehir,1,Corendon Airlines,Kadir Sağlam,09.02.2025 19:00
1205,https://tff.org/mac/206,Galatasaray,1,Trabzonspor,0,RAMS Park,Arda Kardeşler,09.02.2025 19:00
1206,https://tff.org/mac/207,Gaziantep FK,1,Kayserispor,1,Kalyon Stadyumu,Turgut Doman,10.02.2025 20:00
1207,https://tff.org/mac/208,Eyüpspor,0,Galatasaray,1,R. Tayyip Erdoğan,Atilla Karaoğlan,14.02.2025 20:00
